년도,분기,광역시도,시군구,업종,값(퍼센트(％))
3년 생존율,1,서울,도봉구,외식업,36.5
5년 생존율,1,서울,도봉구,외식업,23.5
1년 생존율,2,서울,도봉구,서비스업,77.3
3년 생존율,2,서울,도봉구,서비스업,54
5년 생존율,2,서울,도봉구,서비스업,39.6
1년 생존율,2,서울,도봉구,소매업,74.2
3년 생존율,2,서울,도봉구,소매업,52.7
5년 생존율,2,서울,도봉구,소매업,33.8
1년 생존율,2,서울,도봉구,외식업,68.1
3년 생존율,2,서울,도봉구,외식업,38.6
5년 생존율,2,서울,도봉구,외식업,23.7
1년 생존율,3,서울,도봉구,서비스업,78.4
3년 생존율,3,서울,도봉구,서비스업,54.8
5년 생존율,3,서울,도봉구,서비스업,39.1
1년 생존율,3,서울,도봉구,소매업,75
3년 생존율,3,서울,도봉구,소매업,49.9
5년 생존율,3,서울,도봉구,소매업,35.8
1년 생존율,3,서울,도봉구,외식업,70.3
3년 생존율,3,서울,도봉구,외식업,39.8
5년 생존율,3,서울,도봉구,외식업,21.4
1년 생존율,4,서울,도봉구,서비스업,77.1
3년 생존율,4,서울,도봉구,서비스업,52.5
5년 생존율,4,서울,도봉구,서비스업,38.3
1년 생존율,4,서울,도봉구,소매업,75.5
3년 생존율,4,서울,도봉구,소매업,50.1
5년 생존율,4,서울,도봉구,소매업,34.9
1년 생존율,4,서울,도봉구,외식업,69.8
3년 생존율,4,서울,도봉구,외식업,40.2
5년 생존율,4,서울,도봉구,외식업,22
1년 생존율,1,서울,도봉구,서비스업,77.4
3년 생존율,1,서울,도봉구,서비스업,50.5
5년 생존율,1,서울,도봉구,서비스업,41.7
1년 생존율,1,서울,도봉구,소매업,74.1
3년 생존율,1,서울,도봉구,소매업,50.6
5년 생존율,1,서울,도봉구,소매업,35.3
1년 생존율,1,서울,도봉구,외식업,68.5
3년 생존율,1,서울,도봉구,외식업,39.8
5년 생존율,1,서울,도봉구,외식업,23.7
1년 생존율,2,서울,도봉구,서비스업,77.1
3년 생존율,2,서울,도봉구,서비스업,49
5년 생존율,2,서울,도봉구,서비스업,41.7
1년 생존율,2,서울,도봉구,소매업,73.6
3년 생존율,2,서울,도봉구,소매업,49.8
5년 생존율,2,서울,도봉구,소매업,38.5
1년 생존율,2,서울,도봉구,외식업,67.9
3년 생존율,2,서울,도봉구,외식업,41.4
5년 생존율,2,서울,도봉구,외식업,22.7
1년 생존율,3,서울,도봉구,서비스업,80.2
3년 생존율,3,서울,도봉구,서비스업,48.4
5년 생존율,3,서울,도봉구,서비스업,42.5
1년 생존율,3,서울,도봉구,소매업,74.4
3년 생존율,3,서울,도봉구,소매업,52.5
5년 생존율,3,서울,도봉구,소매업,38.1
1년 생존율,3,서울,도봉구,외식업,70.2
3년 생존율,3,서울,도봉구,외식업,41
5년 생존율,3,서울,도봉구,외식업,24.1
1년 생존율,4,서울,도봉구,서비스업,74.5
3년 생존율,4,서울,도봉구,서비스업,54.5
5년 생존율,4,서울,도봉구,서비스업,43.3
1년 생존율,4,서울,도봉구,소매업,72.8
3년 생존율,4,서울,도봉구,소매업,48.8
5년 생존율,4,서울,도봉구,소매업,38.4
1년 생존율,4,서울,도봉구,외식업,65.6
3년 생존율,4,서울,도봉구,외식업,37.4
5년 생존율,4,서울,도봉구,외식업,23.3
1년 생존율,1,서울,도봉구,서비스업,77.7
3년 생존율,1,서울,도봉구,서비스업,52.5
5년 생존율,1,서울,도봉구,서비스업,42.6
1년 생존율,1,서울,도봉구,소매업,71.3
3년 생존율,1,서울,도봉구,소매업,50.6
5년 생존율,1,서울,도봉구,소매업,42.8
1년 생존율,1,서울,도봉구,외식업,66.8
3년 생존율,1,서울,도봉구,외식업,40.1
5년 생존율,1,서울,도봉구,외식업,30.6
1년 생존율,2,서울,도봉구,서비스업,77.7
3년 생존율,2,서울,도봉구,서비스업,52.5
5년 생존율,2,서울,도봉구,서비스업,41.4
1년 생존율,2,서울,도봉구,소매업,71.4
3년 생존율,2,서울,도봉구,소매업,50.8
5년 생존율,2,서울,도봉구,소매업,41.6
1년 생존율,2,서울,도봉구,외식업,67.1
3년 생존율,2,서울,도봉구,외식업,40.1
5년 생존율,2,서울,도봉구,외식업,29.4
1년 생존율,3,서울,도봉구,서비스업,77.7
3년 생존율,3,서울,도봉구,서비스업,52.5
5년 생존율,3,서울,도봉구,서비스업,41.2
1년 생존율,3,서울,도봉구,소매업,71.4
3년 생존율,3,서울,도봉구,소매업,50.7
5년 생존율,3,서울,도봉구,소매업,40.6
1년 생존율,3,서울,도봉구,외식업,67.1
3년 생존율,3,서울,도봉구,외식업,40.1
5년 생존율,3,서울,도봉구,외식업,28.3
1년 생존율,1,서울,동대문구,서비스업,77.3
3년 생존율,1,서울,동대문구,서비스업,53.7
5년 생존율,1,서울,동대문구,서비스업,42.6
1년 생존율,1,서울,동대문구,소매업,78.3
3년 생존율,1,서울,동대문구,소매업,55.9
5년 생존율,1,서울,동대문구,소매업,43.7
1년 생존율,1,서울,동대문구,외식업,68.6
3년 생존율,1,서울,동대문구,외식업,42.5
5년 생존율,1,서울,동대문구,외식업,28.7
1년 생존율,2,서울,동대문구,서비스업,78.5
3년 생존율,2,서울,동대문구,서비스업,55.4
5년 생존율,2,서울,동대문구,서비스업,44.3
1년 생존율,2,서울,동대문구,소매업,79.5
3년 생존율,2,서울,동대문구,소매업,54.3
5년 생존율,2,서울,동대문구,소매업,43.2
1년 생존율,2,서울,동대문구,외식업,69.1
3년 생존율,2,서울,동대문구,외식업,43.4
5년 생존율,2,서울,동대문구,외식업,28.4
1년 생존율,3,서울,동대문구,서비스업,80.5
3년 생존율,3,서울,동대문구,서비스업,52.8
5년 생존율,3,서울,동대문구,서비스업,42.5
1년 생존율,3,서울,동대문구,소매업,79.6
3년 생존율,3,서울,동대문구,소매업,55.5
5년 생존율,3,서울,동대문구,소매업,44.5
1년 생존율,3,서울,동대문구,외식업,68.7
3년 생존율,3,서울,동대문구,외식업,39.7
5년 생존율,3,서울,동대문구,외식업,27.9
1년 생존율,4,서울,동대문구,서비스업,79.5
3년 생존율,4,서울,동대문구,서비스업,51.1
5년 생존율,4,서울,동대문구,서비스업,40.9
1년 생존율,4,서울,동대문구,소매업,76.7
3년 생존율,4,서울,동대문구,소매업,52.3
5년 생존율,4,서울,동대문구,소매업,43.6
1년 생존율,4,서울,동대문구,외식업,66.6
3년 생존율,4,서울,동대문구,외식업,39.7
5년 생존율,4,서울,동대문구,외식업,25.9
1년 생존율,1,서울,동대문구,서비스업,79.1
3년 생존율,1,서울,동대문구,서비스업,55.3
5년 생존율,1,서울,동대문구,서비스업,42.5
1년 생존율,1,서울,동대문구,소매업,77.2
3년 생존율,1,서울,동대문구,소매업,54.1
5년 생존율,1,서울,동대문구,소매업,43.6
1년 생존율,1,서울,동대문구,외식업,65.2
3년 생존율,1,서울,동대문구,외식업,38.7
5년 생존율,1,서울,동대문구,외식업,26.1
1년 생존율,2,서울,동대문구,서비스업,78.2
3년 생존율,2,서울,동대문구,서비스업,54.7
5년 생존율,2,서울,동대문구,서비스업,41.1
1년 생존율,2,서울,동대문구,소매업,78.4
3년 생존율,2,서울,동대문구,소매업,54.7
5년 생존율,2,서울,동대문구,소매업,43.8
1년 생존율,2,서울,동대문구,외식업,66.9
3년 생존율,2,서울,동대문구,외식업,38
5년 생존율,2,서울,동대문구,외식업,26.9
1년 생존율,3,서울,동대문구,서비스업,79.9
3년 생존율,3,서울,동대문구,서비스업,55.6
5년 생존율,3,서울,동대문구,서비스업,41.3
1년 생존율,3,서울,동대문구,소매업,80
3년 생존율,3,서울,동대문구,소매업,56.8
5년 생존율,3,서울,동대문구,소매업,43.6
1년 생존율,3,서울,동대문구,외식업,69.8
3년 생존율,3,서울,동대문구,외식업,39.3
5년 생존율,3,서울,동대문구,외식업,27.2
1년 생존율,4,서울,동대문구,서비스업,79.1
3년 생존율,4,서울,동대문구,서비스업,55.3
5년 생존율,4,서울,동대문구,서비스업,41.1
1년 생존율,4,서울,동대문구,소매업,80.6
3년 생존율,4,서울,동대문구,소매업,58.1
5년 생존율,4,서울,동대문구,소매업,42.2
1년 생존율,4,서울,동대문구,외식업,69.7
3년 생존율,4,서울,동대문구,외식업,40.4
5년 생존율,4,서울,동대문구,외식업,26.4
1년 생존율,1,서울,동대문구,서비스업,79.3
3년 생존율,1,서울,동대문구,서비스업,53.9
5년 생존율,1,서울,동대문구,서비스업,41.2
1년 생존율,1,서울,동대문구,소매업,80.9
3년 생존율,1,서울,동대문구,소매업,57.2
5년 생존율,1,서울,동대문구,소매업,43.3
1년 생존율,1,서울,동대문구,외식업,70.6
3년 생존율,1,서울,동대문구,외식업,41
5년 생존율,1,서울,동대문구,외식업,27.6
1년 생존율,2,서울,동대문구,서비스업,81.1
3년 생존율,2,서울,동대문구,서비스업,55.1
5년 생존율,2,서울,동대문구,서비스업,42.3
1년 생존율,2,서울,동대문구,소매업,81.6
3년 생존율,2,서울,동대문구,소매업,57
5년 생존율,2,서울,동대문구,소매업,42.5
1년 생존율,2,서울,동대문구,외식업,70.5
3년 생존율,2,서울,동대문구,외식업,38.8
5년 생존율,2,서울,동대문구,외식업,26.8
1년 생존율,3,서울,동대문구,서비스업,80.5
3년 생존율,3,서울,동대문구,서비스업,56.5
5년 생존율,3,서울,동대문구,서비스업,40.9
1년 생존율,3,서울,동대문구,소매업,81.8
3년 생존율,3,서울,동대문구,소매업,55.7
5년 생존율,3,서울,동대문구,소매업,42.7
1년 생존율,3,서울,동대문구,외식업,70.6
3년 생존율,3,서울,동대문구,외식업,39.2
5년 생존율,3,서울,동대문구,외식업,24.5
1년 생존율,4,서울,동대문구,서비스업,79.2
3년 생존율,4,서울,동대문구,서비스업,55.6
5년 생존율,4,서울,동대문구,서비스업,39.8
1년 생존율,4,서울,동대문구,소매업,79.7
3년 생존율,4,서울,동대문구,소매업,55.2
5년 생존율,4,서울,동대문구,소매업,41.2
1년 생존율,4,서울,동대문구,외식업,70.6
3년 생존율,4,서울,동대문구,외식업,39.4
5년 생존율,4,서울,동대문구,외식업,25.1
1년 생존율,1,서울,동대문구,서비스업,77.9
3년 생존율,1,서울,동대문구,서비스업,58.1
5년 생존율,1,서울,동대문구,서비스업,43.4
1년 생존율,1,서울,동대문구,소매업,78
3년 생존율,1,서울,동대문구,소매업,55.7
5년 생존율,1,서울,동대문구,소매업,42.5
1년 생존율,1,서울,동대문구,외식업,72.8
3년 생존율,1,서울,동대문구,외식업,39.5
5년 생존율,1,서울,동대문구,외식업,24.4
1년 생존율,2,서울,동대문구,서비스업,76.4
3년 생존율,2,서울,동대문구,서비스업,55
5년 생존율,2,서울,동대문구,서비스업,43.9
1년 생존율,2,서울,동대문구,소매업,76.2
3년 생존율,2,서울,동대문구,소매업,56.3
5년 생존율,2,서울,동대문구,소매업,42.9
1년 생존율,2,서울,동대문구,외식업,70.9
3년 생존율,2,서울,동대문구,외식업,39.4
5년 생존율,2,서울,동대문구,외식업,25.2
1년 생존율,3,서울,동대문구,서비스업,76
3년 생존율,3,서울,동대문구,서비스업,57.3
5년 생존율,3,서울,동대문구,서비스업,44.4
1년 생존율,3,서울,동대문구,소매업,75.3
3년 생존율,3,서울,동대문구,소매업,57.8
5년 생존율,3,서울,동대문구,소매업,43.8
1년 생존율,3,서울,동대문구,외식업,70.4
3년 생존율,3,서울,동대문구,외식업,39.9
5년 생존율,3,서울,동대문구,외식업,26.4
1년 생존율,4,서울,동대문구,서비스업,78.3
3년 생존율,4,서울,동대문구,서비스업,55.3
5년 생존율,4,서울,동대문구,서비스업,44.1
1년 생존율,4,서울,동대문구,소매업,79.3
3년 생존율,4,서울,동대문구,소매업,58.2
5년 생존율,4,서울,동대문구,소매업,43.5
1년 생존율,4,서울,동대문구,외식업,68.6
3년 생존율,4,서울,동대문구,외식업,40.4
5년 생존율,4,서울,동대문구,외식업,26.2
1년 생존율,1,서울,동대문구,서비스업,80
3년 생존율,1,서울,동대문구,서비스업,56.3
5년 생존율,1,서울,동대문구,서비스업,44.7
1년 생존율,1,서울,동대문구,소매업,77.2
3년 생존율,1,서울,동대문구,소매업,56.1
5년 생존율,1,서울,동대문구,소매업,46.1
1년 생존율,1,서울,동대문구,외식업,66.5
3년 생존율,1,서울,동대문구,외식업,39.6
5년 생존율,1,서울,동대문구,외식업,30.7
1년 생존율,2,서울,동대문구,서비스업,79.8
3년 생존율,2,서울,동대문구,서비스업,56.1
5년 생존율,2,서울,동대문구,서비스업,43.4
1년 생존율,2,서울,동대문구,소매업,77.2
3년 생존율,2,서울,동대문구,소매업,56
5년 생존율,2,서울,동대문구,소매업,45.1
1년 생존율,2,서울,동대문구,외식업,66.4
3년 생존율,2,서울,동대문구,외식업,39.5
5년 생존율,2,서울,동대문구,외식업,28.5
1년 생존율,3,서울,동대문구,서비스업,79.7
3년 생존율,3,서울,동대문구,서비스업,56
5년 생존율,3,서울,동대문구,서비스업,42
1년 생존율,3,서울,동대문구,소매업,77.1
3년 생존율,3,서울,동대문구,소매업,55.9
5년 생존율,3,서울,동대문구,소매업,43.4
1년 생존율,3,서울,동대문구,외식업,66.4
3년 생존율,3,서울,동대문구,외식업,39.5
5년 생존율,3,서울,동대문구,외식업,27.2
1년 생존율,1,서울,동작구,서비스업,78.4
3년 생존율,1,서울,동작구,서비스업,54.5
5년 생존율,1,서울,동작구,서비스업,42.1
1년 생존율,1,서울,동작구,소매업,75.4
3년 생존율,1,서울,동작구,소매업,52.5
5년 생존율,1,서울,동작구,소매업,40.4
1년 생존율,1,서울,동작구,외식업,71.5
3년 생존율,1,서울,동작구,외식업,39.6
5년 생존율,1,서울,동작구,외식업,28.3
1년 생존율,2,서울,동작구,서비스업,81.2
3년 생존율,2,서울,동작구,서비스업,52.4
5년 생존율,2,서울,동작구,서비스업,39.9
1년 생존율,2,서울,동작구,소매업,75.9
3년 생존율,2,서울,동작구,소매업,50.8
5년 생존율,2,서울,동작구,소매업,39.3
1년 생존율,2,서울,동작구,외식업,72
3년 생존율,2,서울,동작구,외식업,41.2
5년 생존율,2,서울,동작구,외식업,28.1
1년 생존율,3,서울,동작구,서비스업,83.2
3년 생존율,3,서울,동작구,서비스업,52.7
5년 생존율,3,서울,동작구,서비스업,39.5
1년 생존율,3,서울,동작구,소매업,76.6
3년 생존율,3,서울,동작구,소매업,49.3
5년 생존율,3,서울,동작구,소매업,38
1년 생존율,3,서울,동작구,외식업,72.2
3년 생존율,3,서울,동작구,외식업,45.1
5년 생존율,3,서울,동작구,외식업,28.4
1년 생존율,4,서울,동작구,서비스업,82.1
3년 생존율,4,서울,동작구,서비스업,52.1
5년 생존율,4,서울,동작구,서비스업,39.5
1년 생존율,4,서울,동작구,소매업,74.6
3년 생존율,4,서울,동작구,소매업,49.1
5년 생존율,4,서울,동작구,소매업,37
1년 생존율,4,서울,동작구,외식업,70.6
3년 생존율,4,서울,동작구,외식업,42.8
5년 생존율,4,서울,동작구,외식업,30
1년 생존율,1,서울,동작구,서비스업,82.2
3년 생존율,1,서울,동작구,서비스업,56.7
5년 생존율,1,서울,동작구,서비스업,38.4
1년 생존율,1,서울,동작구,소매업,75.7
3년 생존율,1,서울,동작구,소매업,50.8
5년 생존율,1,서울,동작구,소매업,36.7
1년 생존율,1,서울,동작구,외식업,71.9
3년 생존율,1,서울,동작구,외식업,42.9
5년 생존율,1,서울,동작구,외식업,28.3
1년 생존율,2,서울,동작구,서비스업,82.5
3년 생존율,2,서울,동작구,서비스업,55.9
5년 생존율,2,서울,동작구,서비스업,39.7
1년 생존율,2,서울,동작구,소매업,75.6
3년 생존율,2,서울,동작구,소매업,53.7
5년 생존율,2,서울,동작구,소매업,38.5
1년 생존율,2,서울,동작구,외식업,72.2
3년 생존율,2,서울,동작구,외식업,42.1
5년 생존율,2,서울,동작구,외식업,28.2
1년 생존율,3,서울,동작구,서비스업,81
